trialNum,resgister,reading,strength,expected
0,0.0,234.0,820.0,110
0,0.0,234.0,404.0,110
0,0.0,234.0,583.0,110
0,0.0,233.0,332.0,110
0,0.0,234.0,694.0,110
0,0.0,233.0,281.0,110
0,0.0,234.0,729.0,110
0,0.0,233.0,347.0,110
0,0.0,234.0,427.0,110
0,0.0,235.0,655.0,110
0,0.0,234.0,657.0,110
0,0.0,233.0,500.0,110
0,0.0,233.0,697.0,110
0,0.0,235.0,355.0,110
0,0.0,233.0,439.0,110
0,0.0,233.0,550.0,110
0,0.0,234.0,548.0,110
0,0.0,234.0,572.0,110
0,0.0,234.0,254.0,110
0,0.0,234.0,230.0,110
0,0.0,233.0,521.0,110
0,0.0,233.0,626.0,110
0,0.0,234.0,225.0,110
0,0.0,234.0,538.0,110
0,0.0,234.0,718.0,110
0,0.0,233.0,56.0,110
0,0.0,233.0,404.0,110
0,0.0,233.0,574.0,110
0,0.0,235.0,730.0,110
0,0.0,234.0,555.0,110
0,0.0,234.0,388.0,110
0,0.0,233.0,210.0,110
0,0.0,233.0,661.0,110
0,0.0,233.0,422.0,110
0,0.0,234.0,742.0,110
0,0.0,233.0,507.0,110
0,0.0,234.0,408.0,110
0,0.0,233.0,639.0,110
0,0.0,234.0,608.0,110
0,0.0,234.0,261.0,110
0,0.0,234.0,347.0,110
0,0.0,234.0,625.0,110
0,0.0,234.0,182.0,110
0,0.0,233.0,595.0,110
0,0.0,233.0,506.0,110
0,0.0,232.0,452.0,110
0,0.0,233.0,344.0,110
0,0.0,234.0,366.0,110
0,0.0,233.0,482.0,110
0,0.0,233.0,208.0,110
1,0.0,106.0,1601.0,108
1,1.0,230.0,614.0,108
1,0.0,106.0,1589.0,108
1,1.0,230.0,834.0,108
1,0.0,106.0,1837.0,108
1,1.0,230.0,477.0,108
1,0.0,106.0,1176.0,108
1,1.0,230.0,692.0,108
1,0.0,106.0,1635.0,108
1,1.0,230.0,354.0,108
1,0.0,106.0,1276.0,108
1,1.0,230.0,544.0,108
1,0.0,106.0,1615.0,108
1,1.0,229.0,578.0,108
1,0.0,106.0,1635.0,108
1,1.0,229.0,293.0,108
1,0.0,106.0,1616.0,108
1,1.0,229.0,554.0,108
1,0.0,106.0,1536.0,108
1,1.0,230.0,524.0,108
1,0.0,107.0,1531.0,108
1,1.0,229.0,731.0,108
1,0.0,106.0,1389.0,108
1,1.0,229.0,318.0,108
1,0.0,106.0,1556.0,108
1,1.0,230.0,596.0,108
1,0.0,106.0,1636.0,108
1,1.0,230.0,671.0,108
1,0.0,106.0,1527.0,108
1,1.0,229.0,734.0,108
1,0.0,106.0,1608.0,108
1,1.0,231.0,344.0,108
1,0.0,106.0,1551.0,108
1,1.0,231.0,345.0,108
1,0.0,106.0,1331.0,108
1,1.0,228.0,863.0,108
1,0.0,106.0,1421.0,108
1,1.0,229.0,896.0,108
1,0.0,106.0,1422.0,108
1,1.0,228.0,147.0,108
1,0.0,106.0,1365.0,108
1,1.0,230.0,561.0,108
1,0.0,106.0,1983.0,108
1,1.0,229.0,191.0,108
1,0.0,106.0,1379.0,108
1,1.0,230.0,940.0,108
1,0.0,106.0,1482.0,108
1,1.0,230.0,594.0,108
1,0.0,106.0,1589.0,108
1,1.0,229.0,558.0,108
2,0.0,105.0,5785.0,106
2,1.0,227.0,269.0,106
2,0.0,105.0,6059.0,106
2,1.0,228.0,436.0,106
2,0.0,105.0,6062.0,106
2,1.0,228.0,176.0,106
2,0.0,105.0,5976.0,106
2,1.0,228.0,103.0,106
2,0.0,105.0,5981.0,106
2,1.0,227.0,494.0,106
2,0.0,105.0,6107.0,106
2,1.0,228.0,-16.0,106
2,0.0,105.0,6049.0,106
2,1.0,227.0,-112.0,106
2,0.0,105.0,6054.0,106
2,1.0,228.0,333.0,106
2,0.0,105.0,5942.0,106
2,1.0,229.0,496.0,106
2,0.0,105.0,5993.0,106
2,1.0,228.0,794.0,106
2,0.0,105.0,6046.0,106
2,1.0,227.0,-310.0,106
2,0.0,105.0,5915.0,106
2,1.0,227.0,836.0,106
2,0.0,105.0,6102.0,106
2,1.0,227.0,130.0,106
2,0.0,105.0,5931.0,106
2,1.0,227.0,230.0,106
2,0.0,105.0,6122.0,106
2,1.0,228.0,527.0,106
2,0.0,105.0,6054.0,106
2,1.0,228.0,297.0,106
2,0.0,105.0,6035.0,106
2,1.0,227.0,21.0,106
2,0.0,105.0,6049.0,106
2,1.0,227.0,307.0,106
2,0.0,105.0,6117.0,106
2,1.0,228.0,199.0,106
2,0.0,105.0,5913.0,106
2,1.0,228.0,551.0,106
2,0.0,105.0,5992.0,106
2,1.0,228.0,622.0,106
2,0.0,105.0,5998.0,106
2,1.0,228.0,424.0,106
2,0.0,105.0,6173.0,106
2,1.0,229.0,517.0,106
2,0.0,105.0,5977.0,106
2,1.0,228.0,334.0,106
2,0.0,105.0,5917.0,106
2,1.0,229.0,195.0,106
3,0.0,104.0,6527.0,104
3,1.0,222.0,1179.0,104
3,0.0,104.0,6536.0,104
3,1.0,221.0,832.0,104
3,0.0,104.0,6541.0,104
3,1.0,222.0,845.0,104
3,0.0,104.0,6489.0,104
3,1.0,223.0,1142.0,104
3,0.0,104.0,6489.0,104
3,1.0,222.0,1024.0,104
3,0.0,104.0,6499.0,104
3,1.0,222.0,845.0,104
3,0.0,104.0,6440.0,104
3,1.0,223.0,894.0,104
3,0.0,104.0,6507.0,104
3,1.0,222.0,869.0,104
3,0.0,104.0,6480.0,104
3,1.0,222.0,1059.0,104
3,0.0,104.0,6463.0,104
3,1.0,221.0,1126.0,104
3,0.0,104.0,6553.0,104
3,1.0,223.0,1146.0,104
3,0.0,104.0,6556.0,104
3,1.0,223.0,1174.0,104
3,0.0,104.0,6513.0,104
3,1.0,223.0,1138.0,104
3,0.0,104.0,6469.0,104
3,1.0,222.0,1228.0,104
3,0.0,104.0,6490.0,104
3,1.0,222.0,746.0,104
3,0.0,104.0,6406.0,104
3,1.0,222.0,998.0,104
3,0.0,104.0,6436.0,104
3,1.0,222.0,800.0,104
3,0.0,104.0,6466.0,104
3,1.0,221.0,986.0,104
3,0.0,104.0,6462.0,104
3,1.0,223.0,959.0,104
3,0.0,104.0,6444.0,104
3,1.0,222.0,1126.0,104
3,0.0,104.0,6462.0,104
3,1.0,222.0,1058.0,104
3,0.0,104.0,6559.0,104
3,1.0,221.0,1032.0,104
3,0.0,104.0,6543.0,104
3,1.0,222.0,1186.0,104
3,0.0,104.0,6487.0,104
3,1.0,222.0,967.0,104
3,0.0,104.0,6545.0,104
3,1.0,222.0,1029.0,104
4,0.0,103.0,3561.0,102
4,1.0,214.0,677.0,102
4,0.0,103.0,3165.0,102
4,1.0,215.0,459.0,102
4,0.0,103.0,3493.0,102
4,1.0,215.0,526.0,102
4,0.0,103.0,3446.0,102
4,1.0,216.0,683.0,102
4,0.0,103.0,3375.0,102
4,1.0,215.0,767.0,102
4,0.0,103.0,3449.0,102
4,1.0,215.0,691.0,102
4,0.0,102.0,3305.0,102
4,1.0,215.0,510.0,102
4,0.0,102.0,3347.0,102
4,1.0,216.0,660.0,102
4,0.0,103.0,3333.0,102
4,1.0,216.0,673.0,102
4,0.0,103.0,3414.0,102
4,1.0,214.0,462.0,102
4,0.0,103.0,3263.0,102
4,1.0,216.0,573.0,102
4,0.0,103.0,3470.0,102
4,1.0,214.0,598.0,102
4,0.0,103.0,3273.0,102
4,1.0,216.0,702.0,102
4,0.0,103.0,3570.0,102
4,1.0,215.0,492.0,102
4,0.0,102.0,3223.0,102
4,1.0,216.0,423.0,102
4,0.0,103.0,3493.0,102
4,1.0,216.0,562.0,102
4,0.0,102.0,3500.0,102
4,1.0,215.0,552.0,102
4,0.0,103.0,3373.0,102
4,1.0,215.0,801.0,102
4,0.0,103.0,3453.0,102
4,1.0,215.0,596.0,102
4,0.0,103.0,3554.0,102
4,1.0,216.0,379.0,102
4,0.0,102.0,3695.0,102
4,1.0,216.0,776.0,102
4,0.0,102.0,3400.0,102
4,1.0,215.0,670.0,102
4,0.0,103.0,3601.0,102
4,1.0,214.0,407.0,102
4,0.0,103.0,3360.0,102
4,1.0,215.0,577.0,102
4,0.0,102.0,3525.0,102
4,1.0,215.0,572.0,102
5,0.0,87.0,-6872.0,100
5,1.0,206.0,-2042.0,100
5,0.0,89.0,-6121.0,100
5,1.0,206.0,-2329.0,100
5,0.0,88.0,-6526.0,100
5,1.0,207.0,-2058.0,100
5,0.0,88.0,-6352.0,100
5,1.0,205.0,-2140.0,100
5,0.0,89.0,-6237.0,100
5,1.0,206.0,-2197.0,100
5,0.0,88.0,-6758.0,100
5,1.0,206.0,-2077.0,100
5,0.0,89.0,-6592.0,100
5,1.0,206.0,-2317.0,100
5,0.0,88.0,-6684.0,100
5,1.0,206.0,-2038.0,100
5,0.0,88.0,-6468.0,100
5,1.0,206.0,-2093.0,100
5,0.0,88.0,-6373.0,100
5,1.0,206.0,-2193.0,100
5,0.0,88.0,-6804.0,100
5,1.0,207.0,-2062.0,100
5,0.0,88.0,-6862.0,100
5,1.0,206.0,-2096.0,100
5,0.0,87.0,-7195.0,100
5,1.0,206.0,-2134.0,100
5,0.0,88.0,-6427.0,100
5,1.0,206.0,-2213.0,100
5,0.0,87.0,-7188.0,100
5,1.0,206.0,-2143.0,100
5,0.0,89.0,-6087.0,100
5,1.0,206.0,-2134.0,100
5,0.0,87.0,-7177.0,100
5,1.0,205.0,-2173.0,100
5,0.0,89.0,-6514.0,100
5,1.0,206.0,-2151.0,100
5,0.0,89.0,-6531.0,100
5,1.0,206.0,-2143.0,100
5,0.0,88.0,-6900.0,100
5,1.0,205.0,-2180.0,100
5,0.0,87.0,-6630.0,100
5,1.0,206.0,-1962.0,100
5,0.0,88.0,-6834.0,100
5,1.0,206.0,-2054.0,100
5,0.0,88.0,-6771.0,100
5,1.0,206.0,-2077.0,100
5,0.0,87.0,-7086.0,100
5,1.0,206.0,-2160.0,100
5,0.0,88.0,-6769.0,100
5,1.0,206.0,-2111.0,100
6,0.0,98.0,-1063.0,98
6,1.0,212.0,737.0,98
6,0.0,98.0,-1359.0,98
6,1.0,213.0,864.0,98
6,0.0,98.0,-1373.0,98
6,1.0,212.0,886.0,98
6,0.0,98.0,-1566.0,98
6,1.0,213.0,898.0,98
6,0.0,99.0,-1192.0,98
6,1.0,213.0,1110.0,98
6,0.0,98.0,-1483.0,98
6,1.0,213.0,1024.0,98
6,0.0,98.0,-1089.0,98
6,1.0,213.0,984.0,98
6,0.0,98.0,-1233.0,98
6,1.0,213.0,1103.0,98
6,0.0,98.0,-1187.0,98
6,1.0,213.0,871.0,98
6,0.0,98.0,-1331.0,98
6,1.0,213.0,1108.0,98
6,0.0,98.0,-1339.0,98
6,1.0,212.0,762.0,98
6,0.0,99.0,-1158.0,98
6,1.0,213.0,1132.0,98
6,0.0,99.0,-1220.0,98
6,1.0,213.0,1133.0,98
6,0.0,98.0,-1071.0,98
6,1.0,213.0,1053.0,98
6,0.0,98.0,-1180.0,98
6,1.0,213.0,1162.0,98
6,0.0,99.0,-594.0,98
6,1.0,213.0,755.0,98
6,0.0,98.0,-1190.0,98
6,1.0,212.0,972.0,98
6,0.0,97.0,-1471.0,98
6,1.0,213.0,1011.0,98
6,0.0,98.0,-1132.0,98
6,1.0,213.0,932.0,98
6,0.0,98.0,-1193.0,98
6,1.0,212.0,841.0,98
6,0.0,98.0,-1142.0,98
6,1.0,213.0,1001.0,98
6,0.0,97.0,-1777.0,98
6,1.0,212.0,878.0,98
6,0.0,100.0,-849.0,98
6,1.0,213.0,1134.0,98
6,0.0,98.0,-1757.0,98
6,1.0,212.0,883.0,98
6,0.0,98.0,-1083.0,98
6,1.0,213.0,1115.0,98
7,0.0,99.0,4631.0,96
7,1.0,197.0,-2203.0,96
7,0.0,99.0,4549.0,96
7,1.0,197.0,-2192.0,96
7,0.0,99.0,4576.0,96
7,1.0,198.0,-2262.0,96
7,0.0,99.0,4698.0,96
7,1.0,196.0,-2254.0,96
7,0.0,99.0,4427.0,96
7,1.0,197.0,-2094.0,96
7,0.0,99.0,4444.0,96
7,1.0,197.0,-2229.0,96
7,0.0,99.0,4539.0,96
7,1.0,197.0,-2297.0,96
7,0.0,100.0,4580.0,96
7,1.0,197.0,-2403.0,96
7,0.0,99.0,4557.0,96
7,1.0,197.0,-2055.0,96
7,0.0,100.0,4633.0,96
7,1.0,197.0,-2178.0,96
7,0.0,100.0,4591.0,96
7,1.0,197.0,-2109.0,96
7,0.0,99.0,4572.0,96
7,1.0,197.0,-2254.0,96
7,0.0,99.0,4694.0,96
7,1.0,196.0,-2199.0,96
7,0.0,99.0,4491.0,96
7,1.0,197.0,-2095.0,96
7,0.0,99.0,4658.0,96
7,1.0,196.0,-2331.0,96
7,0.0,99.0,4494.0,96
7,1.0,198.0,-2347.0,96
7,0.0,99.0,4561.0,96
7,1.0,196.0,-2551.0,96
7,0.0,100.0,4570.0,96
7,1.0,196.0,-2374.0,96
7,0.0,99.0,4608.0,96
7,1.0,196.0,-2335.0,96
7,0.0,100.0,4492.0,96
7,1.0,196.0,-2357.0,96
7,0.0,99.0,4599.0,96
7,1.0,198.0,-2228.0,96
7,0.0,99.0,4473.0,96
7,1.0,197.0,-2230.0,96
7,0.0,99.0,4563.0,96
7,1.0,197.0,-2179.0,96
7,0.0,100.0,4577.0,96
7,1.0,197.0,-2244.0,96
7,0.0,99.0,4584.0,96
7,1.0,197.0,-2279.0,96
8,0.0,99.0,5651.0,94
8,1.0,198.0,-1838.0,94
8,0.0,99.0,5724.0,94
8,1.0,196.0,-897.0,94
8,0.0,99.0,5617.0,94
8,1.0,196.0,-836.0,94
8,0.0,99.0,5622.0,94
8,1.0,198.0,-1873.0,94
8,0.0,99.0,5619.0,94
8,1.0,194.0,-1177.0,94
8,0.0,99.0,5604.0,94
8,1.0,198.0,-1810.0,94
8,0.0,99.0,5635.0,94
8,1.0,197.0,-783.0,94
8,0.0,98.0,5682.0,94
8,1.0,195.0,-1032.0,94
8,0.0,99.0,5633.0,94
8,1.0,198.0,-1791.0,94
8,0.0,99.0,5615.0,94
8,1.0,195.0,-1016.0,94
8,0.0,99.0,5640.0,94
8,1.0,195.0,-914.0,94
8,0.0,99.0,5664.0,94
8,1.0,198.0,-1699.0,94
8,0.0,99.0,5697.0,94
8,1.0,196.0,-1112.0,94
8,0.0,99.0,5678.0,94
8,1.0,198.0,-1843.0,94
8,0.0,99.0,5666.0,94
8,1.0,197.0,-1858.0,94
8,0.0,99.0,5665.0,94
8,1.0,196.0,-903.0,94
8,0.0,99.0,5648.0,94
8,1.0,195.0,-941.0,94
8,0.0,99.0,5626.0,94
8,1.0,198.0,-1893.0,94
8,0.0,99.0,5698.0,94
8,1.0,195.0,-816.0,94
8,0.0,99.0,5707.0,94
8,1.0,196.0,-853.0,94
8,0.0,99.0,5625.0,94
8,1.0,196.0,-636.0,94
8,0.0,99.0,5663.0,94
8,1.0,198.0,-1800.0,94
8,0.0,98.0,5700.0,94
8,1.0,195.0,-1012.0,94
8,0.0,99.0,5669.0,94
8,1.0,196.0,-813.0,94
8,0.0,99.0,5648.0,94
8,1.0,194.0,-790.0,94
9,0.0,96.0,3327.0,92
9,1.0,190.0,-3004.0,92
9,0.0,96.0,3294.0,92
9,1.0,190.0,-2803.0,92
9,0.0,97.0,3579.0,92
9,1.0,190.0,-2878.0,92
9,0.0,96.0,3316.0,92
9,1.0,191.0,-2947.0,92
9,0.0,96.0,3334.0,92
9,1.0,191.0,-2882.0,92
9,0.0,96.0,3354.0,92
9,1.0,190.0,-2935.0,92
9,0.0,96.0,3538.0,92
9,1.0,191.0,-2890.0,92
9,0.0,96.0,3468.0,92
9,1.0,191.0,-2952.0,92
9,0.0,96.0,3402.0,92
9,1.0,191.0,-2934.0,92
9,0.0,96.0,3382.0,92
9,1.0,191.0,-3002.0,92
9,0.0,96.0,3233.0,92
9,1.0,191.0,-2941.0,92
9,0.0,96.0,3397.0,92
9,1.0,191.0,-2955.0,92
9,0.0,96.0,3544.0,92
9,1.0,191.0,-2772.0,92
9,0.0,96.0,3641.0,92
9,1.0,191.0,-2880.0,92
9,0.0,96.0,3427.0,92
9,1.0,191.0,-3006.0,92
9,0.0,96.0,3602.0,92
9,1.0,191.0,-2820.0,92
9,0.0,96.0,3357.0,92
9,1.0,191.0,-2982.0,92
9,0.0,96.0,3406.0,92
9,1.0,190.0,-2952.0,92
9,0.0,96.0,3225.0,92
9,1.0,190.0,-2838.0,92
9,0.0,96.0,3401.0,92
9,1.0,191.0,-2847.0,92
9,0.0,96.0,3298.0,92
9,1.0,190.0,-2822.0,92
9,0.0,96.0,3493.0,92
9,1.0,191.0,-2870.0,92
9,0.0,96.0,3579.0,92
9,1.0,191.0,-2926.0,92
9,0.0,96.0,3378.0,92
9,1.0,190.0,-2896.0,92
9,0.0,96.0,3262.0,92
9,1.0,191.0,-2979.0,92
10,0.0,83.0,-1957.0,90
10,1.0,184.0,-3423.0,90
10,0.0,82.0,-2066.0,90
10,1.0,184.0,-3494.0,90
10,0.0,82.0,-2228.0,90
10,1.0,184.0,-3122.0,90
10,0.0,82.0,-2183.0,90
10,1.0,185.0,-3013.0,90
10,0.0,83.0,-1973.0,90
10,1.0,184.0,-3116.0,90
10,0.0,83.0,-2018.0,90
10,1.0,184.0,-3398.0,90
10,0.0,83.0,-2026.0,90
10,1.0,185.0,-3259.0,90
10,0.0,97.0,-2680.0,90
10,1.0,184.0,-3386.0,90
10,0.0,82.0,-2139.0,90
10,1.0,184.0,-3402.0,90
10,0.0,97.0,-2697.0,90
10,1.0,184.0,-3212.0,90
10,0.0,97.0,-2633.0,90
10,1.0,185.0,-3246.0,90
10,0.0,97.0,-2794.0,90
10,1.0,185.0,-3300.0,90
10,0.0,97.0,-2609.0,90
10,1.0,184.0,-3035.0,90
10,0.0,83.0,-1992.0,90
10,1.0,184.0,-3317.0,90
10,0.0,83.0,-2108.0,90
10,1.0,185.0,-3115.0,90
10,0.0,83.0,-2080.0,90
10,1.0,185.0,-3290.0,90
10,0.0,83.0,-1891.0,90
10,1.0,185.0,-3201.0,90
10,0.0,82.0,-2179.0,90
10,1.0,184.0,-3358.0,90
10,0.0,83.0,-1964.0,90
10,1.0,184.0,-3451.0,90
10,0.0,82.0,-2150.0,90
10,1.0,184.0,-3403.0,90
10,0.0,82.0,-2212.0,90
10,1.0,184.0,-3344.0,90
10,0.0,83.0,-2177.0,90
10,1.0,185.0,-3274.0,90
10,0.0,82.0,-2147.0,90
10,1.0,185.0,-3345.0,90
10,0.0,82.0,-2139.0,90
10,1.0,185.0,-3383.0,90
10,0.0,83.0,-1873.0,90
10,1.0,184.0,-3165.0,90
11,0.0,97.0,-2452.0,88
11,1.0,180.0,-4213.0,88
11,0.0,97.0,-2229.0,88
11,1.0,181.0,-4088.0,88
11,0.0,97.0,-2467.0,88
11,1.0,180.0,-4309.0,88
11,0.0,97.0,-2512.0,88
11,1.0,181.0,-4033.0,88
11,0.0,97.0,-2399.0,88
11,1.0,180.0,-3911.0,88
11,0.0,97.0,-2405.0,88
11,1.0,180.0,-4219.0,88
11,0.0,97.0,-2570.0,88
11,1.0,181.0,-3804.0,88
11,0.0,97.0,-2259.0,88
11,1.0,180.0,-3910.0,88
11,0.0,97.0,-2507.0,88
11,1.0,180.0,-4152.0,88
11,0.0,97.0,-2415.0,88
11,1.0,180.0,-3970.0,88
11,0.0,97.0,-2227.0,88
11,1.0,180.0,-4127.0,88
11,0.0,97.0,-2316.0,88
11,1.0,180.0,-4102.0,88
11,0.0,97.0,-2389.0,88
11,1.0,180.0,-3991.0,88
11,0.0,97.0,-2385.0,88
11,1.0,181.0,-4181.0,88
11,0.0,97.0,-2344.0,88
11,1.0,180.0,-4196.0,88
11,0.0,97.0,-2257.0,88
11,1.0,181.0,-3914.0,88
11,0.0,97.0,-2406.0,88
11,1.0,180.0,-4296.0,88
11,0.0,97.0,-2335.0,88
11,1.0,181.0,-4004.0,88
11,0.0,97.0,-2288.0,88
11,1.0,181.0,-3952.0,88
11,0.0,97.0,-2468.0,88
11,1.0,180.0,-4017.0,88
11,0.0,96.0,-2191.0,88
11,1.0,181.0,-4049.0,88
11,0.0,97.0,-2453.0,88
11,1.0,181.0,-3972.0,88
