trialNum,resgister,reading,strength,expected
1,1.0,198.0,-7753.0,48
1,2.0,240.0,-5415.0,48
1,0.0,48.0,5473.0,48
1,1.0,214.0,-6660.0,48
1,0.0,49.0,5426.0,48
1,1.0,197.0,-7542.0,48
1,2.0,239.0,-5781.0,48
1,0.0,49.0,5594.0,48
1,1.0,197.0,-7687.0,48
1,2.0,242.0,-5719.0,48
1,0.0,48.0,5327.0,48
1,1.0,210.0,-6794.0,48
1,0.0,48.0,5352.0,48
1,1.0,197.0,-7743.0,48
1,2.0,241.0,-5686.0,48
1,0.0,48.0,5321.0,48
1,1.0,198.0,-7823.0,48
1,2.0,241.0,-5437.0,48
1,0.0,48.0,5462.0,48
1,1.0,198.0,-7636.0,48
1,2.0,243.0,-5502.0,48
1,0.0,49.0,5485.0,48
1,1.0,197.0,-7595.0,48
1,2.0,244.0,-5353.0,48
1,0.0,48.0,5471.0,48
1,1.0,197.0,-7371.0,48
1,2.0,241.0,-5069.0,48
1,0.0,49.0,5472.0,48
1,1.0,197.0,-7454.0,48
1,2.0,241.0,-5435.0,48
1,0.0,48.0,5403.0,48
1,1.0,211.0,-6675.0,48
1,0.0,49.0,5270.0,48
1,1.0,198.0,-7601.0,48
1,2.0,242.0,-5354.0,48
1,0.0,49.0,5471.0,48
1,1.0,197.0,-7484.0,48
1,2.0,243.0,-5356.0,48
1,0.0,49.0,5380.0,48
1,1.0,198.0,-7269.0,48
1,2.0,243.0,-5151.0,48
1,0.0,48.0,5529.0,48
1,1.0,197.0,-7806.0,48
2,0.0,47.0,-748.0,46
2,1.0,94.0,-4215.0,46
2,2.0,192.0,-11134.0,46
2,3.0,234.0,-6455.0,46
2,4.0,385.0,-7895.0,46
2,0.0,48.0,-1130.0,46
2,1.0,96.0,-4089.0,46
2,2.0,192.0,-10829.0,46
2,3.0,235.0,-5911.0,46
2,0.0,48.0,-713.0,46
2,1.0,193.0,-10695.0,46
2,2.0,235.0,-5665.0,46
2,3.0,374.0,-6053.0,46
2,0.0,47.0,-608.0,46
2,1.0,96.0,-3983.0,46
2,2.0,207.0,-9178.0,46
2,0.0,47.0,-869.0,46
2,1.0,194.0,-10874.0,46
2,2.0,235.0,-5844.0,46
2,0.0,48.0,-828.0,46
2,1.0,94.0,-4140.0,46
2,2.0,207.0,-9301.0,46
2,3.0,352.0,-5436.0,46
2,4.0,393.0,-7525.0,46
2,0.0,48.0,-1277.0,46
2,1.0,98.0,-3886.0,46
2,2.0,193.0,-11650.0,46
2,3.0,235.0,-5915.0,46
2,0.0,48.0,-861.0,46
2,1.0,93.0,-4168.0,46
2,2.0,192.0,-11271.0,46
2,3.0,236.0,-5596.0,46
2,0.0,47.0,-1143.0,46
2,1.0,95.0,-4167.0,46
2,2.0,192.0,-10585.0,46
2,3.0,235.0,-5690.0,46
2,0.0,48.0,-1385.0,46
2,1.0,98.0,-4070.0,46
2,2.0,207.0,-9335.0,46
2,3.0,394.0,-7931.0,46
2,0.0,48.0,-649.0,46
2,1.0,193.0,-10936.0,46
2,2.0,234.0,-5954.0,46
2,0.0,48.0,-1031.0,46
2,1.0,93.0,-4223.0,46
2,2.0,193.0,-11057.0,46
2,3.0,234.0,-6390.0,46
2,0.0,48.0,-740.0,46
2,1.0,95.0,-3997.0,46
2,2.0,193.0,-10910.0,46
3,0.0,45.0,-7071.0,44
3,1.0,160.0,-9156.0,44
3,2.0,215.0,-10324.0,44
3,3.0,333.0,-7093.0,44
3,0.0,45.0,-7400.0,44
3,1.0,160.0,-9413.0,44
3,2.0,214.0,-10405.0,44
3,0.0,43.0,-7651.0,44
3,1.0,160.0,-9218.0,44
3,2.0,214.0,-10786.0,44
3,3.0,334.0,-7238.0,44
3,0.0,43.0,-7244.0,44
3,1.0,160.0,-9465.0,44
3,2.0,215.0,-10415.0,44
3,3.0,334.0,-5804.0,44
3,0.0,45.0,-7418.0,44
3,1.0,160.0,-9550.0,44
3,2.0,215.0,-10275.0,44
3,0.0,43.0,-8650.0,44
3,1.0,159.0,-9702.0,44
3,2.0,214.0,-10709.0,44
3,0.0,44.0,-6959.0,44
3,1.0,160.0,-9424.0,44
3,2.0,215.0,-10481.0,44
3,3.0,334.0,-5580.0,44
3,4.0,385.0,-5757.0,44
3,0.0,45.0,-7648.0,44
3,1.0,159.0,-9381.0,44
3,2.0,214.0,-10475.0,44
3,0.0,160.0,-9425.0,44
3,1.0,215.0,-10496.0,44
3,2.0,334.0,-6707.0,44
3,0.0,43.0,-8460.0,44
3,1.0,159.0,-9439.0,44
3,2.0,214.0,-10364.0,44
3,0.0,159.0,-9471.0,44
3,1.0,215.0,-10569.0,44
3,0.0,43.0,-7591.0,44
3,1.0,160.0,-9239.0,44
3,2.0,215.0,-10549.0,44
3,3.0,336.0,-6482.0,44
3,0.0,43.0,-9404.0,44
3,1.0,159.0,-9597.0,44
3,2.0,214.0,-10585.0,44
3,3.0,335.0,-5886.0,44
3,0.0,159.0,-9378.0,44
3,1.0,214.0,-10544.0,44
3,2.0,334.0,-6390.0,44
3,0.0,159.0,-9327.0,44
3,1.0,214.0,-10526.0,44
4,0.0,45.0,3306.0,42
4,1.0,94.0,-1924.0,42
4,2.0,202.0,-15037.0,42
4,3.0,317.0,-8174.0,42
4,0.0,45.0,3541.0,42
4,1.0,94.0,-1810.0,42
4,2.0,204.0,-15297.0,42
4,3.0,316.0,-7899.0,42
4,0.0,45.0,3347.0,42
4,1.0,94.0,-1835.0,42
4,2.0,202.0,-15692.0,42
4,3.0,317.0,-7182.0,42
4,0.0,46.0,3410.0,42
4,1.0,94.0,-1810.0,42
4,2.0,205.0,-14902.0,42
4,3.0,316.0,-6013.0,42
4,0.0,45.0,3398.0,42
4,1.0,94.0,-1807.0,42
4,2.0,203.0,-15608.0,42
4,3.0,318.0,-7471.0,42
4,0.0,45.0,3349.0,42
4,1.0,93.0,-1952.0,42
4,2.0,205.0,-15388.0,42
4,0.0,45.0,3449.0,42
4,1.0,94.0,-1808.0,42
4,2.0,313.0,-7334.0,42
4,0.0,45.0,3253.0,42
4,1.0,93.0,-1947.0,42
4,2.0,203.0,-15411.0,42
4,3.0,317.0,-7855.0,42
4,0.0,45.0,3238.0,42
4,1.0,94.0,-1836.0,42
4,2.0,314.0,-7146.0,42
4,0.0,45.0,3453.0,42
4,1.0,94.0,-1902.0,42
4,2.0,317.0,-7605.0,42
4,0.0,45.0,3141.0,42
4,1.0,94.0,-1884.0,42
4,2.0,203.0,-15723.0,42
4,3.0,319.0,-7391.0,42
4,0.0,45.0,3122.0,42
4,1.0,93.0,-1845.0,42
4,2.0,203.0,-15696.0,42
4,3.0,313.0,-7278.0,42
4,0.0,45.0,3299.0,42
4,1.0,93.0,-1887.0,42
4,2.0,317.0,-8074.0,42
4,0.0,45.0,3516.0,42
4,1.0,94.0,-1897.0,42
4,2.0,205.0,-15201.0,42
5,0.0,67.0,-2885.0,40
5,1.0,115.0,-10212.0,40
5,2.0,209.0,-9960.0,40
5,3.0,357.0,-9114.0,40
5,0.0,67.0,-2731.0,40
5,1.0,116.0,-10478.0,40
5,2.0,208.0,-10053.0,40
5,3.0,361.0,-7921.0,40
5,0.0,68.0,-2725.0,40
5,1.0,115.0,-10237.0,40
5,2.0,210.0,-10019.0,40
5,0.0,68.0,-2917.0,40
5,1.0,115.0,-10361.0,40
5,2.0,208.0,-9905.0,40
5,3.0,360.0,-8428.0,40
5,0.0,68.0,-2793.0,40
5,1.0,116.0,-10373.0,40
5,2.0,209.0,-9958.0,40
5,0.0,68.0,-3019.0,40
5,1.0,116.0,-10412.0,40
5,2.0,209.0,-9484.0,40
5,3.0,355.0,-8660.0,40
5,0.0,67.0,-2600.0,40
5,1.0,114.0,-10098.0,40
5,2.0,208.0,-9976.0,40
5,0.0,67.0,-2576.0,40
5,1.0,115.0,-10300.0,40
5,2.0,208.0,-9416.0,40
5,0.0,67.0,-2932.0,40
5,1.0,115.0,-10168.0,40
5,2.0,208.0,-9533.0,40
5,3.0,359.0,-7657.0,40
5,0.0,68.0,-2843.0,40
5,1.0,115.0,-10283.0,40
5,2.0,208.0,-9368.0,40
5,3.0,356.0,-8271.0,40
5,0.0,67.0,-2892.0,40
5,1.0,116.0,-10290.0,40
5,2.0,208.0,-9934.0,40
5,0.0,67.0,-2588.0,40
5,1.0,114.0,-10312.0,40
5,2.0,210.0,-9908.0,40
5,3.0,357.0,-8433.0,40
5,0.0,68.0,-2906.0,40
5,1.0,116.0,-10408.0,40
5,2.0,209.0,-9635.0,40
5,0.0,67.0,-2916.0,40
5,1.0,116.0,-10297.0,40
5,2.0,209.0,-9637.0,40
5,3.0,358.0,-8655.0,40
6,0.0,41.0,2237.0,38
6,1.0,180.0,-9668.0,38
6,2.0,228.0,-9041.0,38
6,0.0,42.0,1938.0,38
6,1.0,180.0,-10010.0,38
6,2.0,237.0,-8316.0,38
6,0.0,42.0,1910.0,38
6,1.0,179.0,-10638.0,38
6,2.0,229.0,-8976.0,38
6,0.0,41.0,2151.0,38
6,1.0,179.0,-10219.0,38
6,2.0,238.0,-7921.0,38
6,0.0,41.0,1990.0,38
6,1.0,240.0,-7869.0,38
6,0.0,42.0,2198.0,38
6,1.0,238.0,-7199.0,38
6,0.0,42.0,1972.0,38
6,1.0,179.0,-10521.0,38
6,2.0,237.0,-8254.0,38
6,0.0,42.0,1970.0,38
6,1.0,179.0,-9794.0,38
6,2.0,240.0,-7376.0,38
6,0.0,42.0,2130.0,38
6,1.0,177.0,-9826.0,38
6,2.0,232.0,-9280.0,38
6,0.0,41.0,2039.0,38
6,1.0,179.0,-9808.0,38
6,2.0,238.0,-8357.0,38
6,0.0,42.0,2041.0,38
6,1.0,177.0,-11186.0,38
6,2.0,238.0,-7998.0,38
6,0.0,41.0,1950.0,38
6,1.0,179.0,-10102.0,38
6,2.0,229.0,-9028.0,38
6,0.0,42.0,1950.0,38
6,1.0,180.0,-9919.0,38
6,2.0,238.0,-7040.0,38
6,0.0,41.0,2225.0,38
6,1.0,179.0,-10692.0,38
6,2.0,241.0,-7544.0,38
6,0.0,41.0,1962.0,38
6,1.0,179.0,-10219.0,38
6,2.0,240.0,-7544.0,38
6,0.0,41.0,1951.0,38
6,1.0,180.0,-9846.0,38
6,2.0,237.0,-7833.0,38
6,0.0,41.0,2135.0,38
6,1.0,179.0,-10868.0,38
6,2.0,238.0,-8058.0,38
6,0.0,42.0,2019.0,38
7,0.0,41.0,4968.0,36
7,1.0,107.0,-7407.0,36
7,2.0,162.0,-12261.0,36
7,3.0,218.0,-11787.0,36
7,0.0,40.0,5026.0,36
7,1.0,107.0,-7629.0,36
7,2.0,149.0,-12226.0,36
7,3.0,219.0,-12206.0,36
7,0.0,41.0,4993.0,36
7,1.0,107.0,-7373.0,36
7,2.0,161.0,-12384.0,36
7,3.0,218.0,-12333.0,36
7,0.0,40.0,4802.0,36
7,1.0,107.0,-7170.0,36
7,2.0,161.0,-12091.0,36
7,3.0,219.0,-12256.0,36
7,0.0,40.0,4923.0,36
7,1.0,107.0,-7080.0,36
7,2.0,161.0,-12204.0,36
7,3.0,218.0,-12721.0,36
7,0.0,41.0,4907.0,36
7,1.0,107.0,-7001.0,36
7,2.0,162.0,-12237.0,36
7,3.0,217.0,-12398.0,36
7,0.0,40.0,4941.0,36
7,1.0,107.0,-7476.0,36
7,2.0,165.0,-10034.0,36
7,3.0,218.0,-12346.0,36
7,0.0,40.0,4964.0,36
7,1.0,107.0,-7372.0,36
7,2.0,165.0,-10253.0,36
7,3.0,217.0,-12782.0,36
7,0.0,41.0,4880.0,36
7,1.0,107.0,-6979.0,36
7,2.0,162.0,-12541.0,36
7,3.0,217.0,-12436.0,36
7,0.0,41.0,4831.0,36
7,1.0,107.0,-7186.0,36
7,2.0,161.0,-12228.0,36
7,3.0,219.0,-12470.0,36
7,0.0,41.0,4851.0,36
7,1.0,107.0,-6945.0,36
7,2.0,162.0,-12260.0,36
7,3.0,217.0,-12268.0,36
7,0.0,40.0,5030.0,36
7,1.0,107.0,-7717.0,36
7,2.0,165.0,-9907.0,36
7,3.0,219.0,-12415.0,36
7,0.0,40.0,4989.0,36
7,1.0,107.0,-6936.0,36
8,0.0,64.0,-154.0,34
8,1.0,115.0,-7251.0,34
8,2.0,196.0,-9993.0,34
8,0.0,65.0,-318.0,34
8,1.0,115.0,-6986.0,34
8,2.0,196.0,-9747.0,34
8,0.0,65.0,-333.0,34
8,1.0,115.0,-7008.0,34
8,2.0,194.0,-9588.0,34
8,0.0,64.0,-20.0,34
8,1.0,115.0,-7119.0,34
8,2.0,194.0,-9315.0,34
8,0.0,64.0,-87.0,34
8,1.0,115.0,-7125.0,34
8,2.0,195.0,-9772.0,34
8,0.0,65.0,-314.0,34
8,1.0,115.0,-6993.0,34
8,2.0,194.0,-9795.0,34
8,0.0,64.0,-57.0,34
8,1.0,115.0,-7033.0,34
8,2.0,194.0,-9745.0,34
8,0.0,63.0,103.0,34
8,1.0,115.0,-7298.0,34
8,2.0,195.0,-9851.0,34
8,0.0,64.0,-107.0,34
8,1.0,115.0,-7043.0,34
8,2.0,195.0,-9597.0,34
8,0.0,64.0,-182.0,34
8,1.0,115.0,-7081.0,34
8,2.0,194.0,-9975.0,34
8,0.0,63.0,265.0,34
8,1.0,115.0,-7331.0,34
8,2.0,195.0,-9957.0,34
8,0.0,65.0,-243.0,34
8,1.0,115.0,-6899.0,34
8,2.0,194.0,-10003.0,34
8,0.0,64.0,-244.0,34
8,1.0,115.0,-7090.0,34
8,2.0,195.0,-9406.0,34
8,0.0,64.0,73.0,34
8,1.0,115.0,-6993.0,34
8,2.0,194.0,-9737.0,34
8,0.0,64.0,-60.0,34
8,1.0,115.0,-7252.0,34
8,2.0,194.0,-9674.0,34
8,0.0,64.0,-293.0,34
8,1.0,115.0,-6887.0,34
8,2.0,195.0,-9516.0,34
8,0.0,64.0,-12.0,34
8,1.0,115.0,-7164.0,34
9,0.0,32.0,-639.0,32
9,1.0,192.0,-8165.0,32
9,0.0,33.0,-220.0,32
9,1.0,197.0,-8615.0,32
9,0.0,33.0,-468.0,32
9,1.0,199.0,-8235.0,32
9,0.0,34.0,-198.0,32
9,1.0,190.0,-8354.0,32
9,0.0,33.0,-702.0,32
9,1.0,200.0,-8028.0,32
9,0.0,33.0,-827.0,32
9,1.0,199.0,-8380.0,32
9,0.0,34.0,-846.0,32
9,1.0,200.0,-8367.0,32
9,2.0,253.0,-11355.0,32
9,0.0,32.0,-747.0,32
9,1.0,203.0,-8389.0,32
9,0.0,32.0,-581.0,32
9,1.0,197.0,-8487.0,32
9,0.0,33.0,-513.0,32
9,1.0,197.0,-8377.0,32
9,0.0,33.0,-384.0,32
9,1.0,199.0,-8280.0,32
9,0.0,33.0,-595.0,32
9,1.0,201.0,-8450.0,32
9,0.0,32.0,-446.0,32
9,1.0,193.0,-8212.0,32
9,0.0,33.0,-753.0,32
9,1.0,198.0,-8285.0,32
9,0.0,32.0,-690.0,32
9,1.0,200.0,-8149.0,32
9,0.0,33.0,-315.0,32
9,1.0,192.0,-8260.0,32
9,0.0,33.0,-379.0,32
9,1.0,214.0,-9616.0,32
9,0.0,33.0,-564.0,32
9,1.0,190.0,-8526.0,32
9,0.0,33.0,-309.0,32
9,1.0,200.0,-8336.0,32
9,2.0,243.0,-10611.0,32
9,0.0,32.0,-689.0,32
9,1.0,200.0,-8358.0,32
9,0.0,33.0,-389.0,32
9,1.0,193.0,-8091.0,32
9,0.0,201.0,-8633.0,32
9,0.0,32.0,-305.0,32
9,1.0,193.0,-8283.0,32
9,0.0,34.0,-254.0,32
9,1.0,198.0,-8461.0,32
9,0.0,33.0,-598.0,32
10,0.0,36.0,3997.0,30
10,1.0,119.0,-5643.0,30
10,2.0,210.0,-11346.0,30
10,0.0,36.0,4050.0,30
10,1.0,119.0,-5723.0,30
10,2.0,209.0,-10984.0,30
10,0.0,36.0,3982.0,30
10,1.0,119.0,-5803.0,30
10,2.0,217.0,-10250.0,30
10,0.0,36.0,3705.0,30
10,1.0,119.0,-5787.0,30
10,2.0,207.0,-10881.0,30
10,0.0,36.0,3976.0,30
10,1.0,119.0,-5807.0,30
10,2.0,206.0,-11727.0,30
10,0.0,36.0,4014.0,30
10,1.0,119.0,-5769.0,30
10,2.0,212.0,-9595.0,30
10,0.0,36.0,3872.0,30
10,1.0,119.0,-5747.0,30
10,2.0,215.0,-10105.0,30
10,0.0,36.0,3880.0,30
10,1.0,119.0,-5817.0,30
10,2.0,210.0,-10852.0,30
10,0.0,36.0,3945.0,30
10,1.0,118.0,-5957.0,30
10,2.0,206.0,-10401.0,30
10,0.0,36.0,3928.0,30
10,1.0,119.0,-5676.0,30
10,2.0,207.0,-9432.0,30
10,0.0,36.0,3904.0,30
10,1.0,119.0,-5779.0,30
10,2.0,210.0,-10317.0,30
10,0.0,36.0,3913.0,30
10,1.0,120.0,-5662.0,30
10,2.0,207.0,-9872.0,30
10,0.0,36.0,4151.0,30
10,1.0,119.0,-5649.0,30
10,2.0,211.0,-9881.0,30
10,0.0,36.0,3963.0,30
10,1.0,120.0,-5818.0,30
10,2.0,218.0,-11006.0,30
10,0.0,36.0,3995.0,30
10,1.0,119.0,-5617.0,30
10,2.0,211.0,-10412.0,30
10,0.0,36.0,3919.0,30
10,1.0,119.0,-5701.0,30
10,2.0,209.0,-10398.0,30
10,0.0,36.0,3908.0,30
10,1.0,119.0,-5836.0,30
11,0.0,41.0,6806.0,28
11,1.0,192.0,-5064.0,28
11,0.0,41.0,6858.0,28
11,1.0,192.0,-5322.0,28
11,0.0,41.0,6774.0,28
11,1.0,191.0,-4991.0,28
11,0.0,41.0,6784.0,28
11,1.0,191.0,-5299.0,28
11,0.0,41.0,6860.0,28
11,1.0,190.0,-5478.0,28
11,0.0,41.0,6891.0,28
11,1.0,191.0,-5059.0,28
11,0.0,41.0,6807.0,28
11,1.0,191.0,-5273.0,28
11,0.0,41.0,6815.0,28
11,1.0,193.0,-5026.0,28
11,0.0,41.0,6881.0,28
11,1.0,194.0,-5133.0,28
11,0.0,41.0,6796.0,28
11,1.0,191.0,-5031.0,28
11,0.0,41.0,6782.0,28
11,1.0,191.0,-5064.0,28
11,0.0,41.0,6803.0,28
11,1.0,192.0,-5071.0,28
11,0.0,41.0,6836.0,28
11,1.0,191.0,-5162.0,28
11,0.0,41.0,6752.0,28
11,1.0,192.0,-4879.0,28
11,0.0,41.0,6827.0,28
11,1.0,192.0,-4911.0,28
11,0.0,41.0,6819.0,28
11,1.0,192.0,-5118.0,28
11,0.0,41.0,6773.0,28
11,1.0,191.0,-5090.0,28
11,0.0,41.0,6808.0,28
11,1.0,192.0,-4922.0,28
11,0.0,41.0,6823.0,28
11,1.0,192.0,-5192.0,28
11,0.0,41.0,6822.0,28
11,1.0,191.0,-5123.0,28
11,0.0,41.0,6781.0,28
11,1.0,192.0,-5072.0,28
11,0.0,41.0,6731.0,28
11,1.0,191.0,-5162.0,28
11,0.0,41.0,6875.0,28
11,1.0,191.0,-4891.0,28
11,0.0,41.0,6873.0,28
11,1.0,193.0,-4933.0,28
11,0.0,41.0,6860.0,28
11,1.0,192.0,-5112.0,28
12,0.0,193.0,-10942.0,26
12,1.0,305.0,-9256.0,26
12,0.0,194.0,-11343.0,26
12,0.0,187.0,-13591.0,26
12,0.0,193.0,-10977.0,26
12,0.0,193.0,-11258.0,26
12,0.0,193.0,-11336.0,26
12,0.0,191.0,-13167.0,26
12,0.0,189.0,-12881.0,26
12,0.0,193.0,-10974.0,26
12,0.0,193.0,-11167.0,26
12,0.0,192.0,-12664.0,26
12,1.0,256.0,-13054.0,26
12,0.0,193.0,-11026.0,26
12,0.0,193.0,-11072.0,26
12,0.0,193.0,-10923.0,26
12,0.0,194.0,-11022.0,26
12,0.0,193.0,-10958.0,26
12,1.0,305.0,-11023.0,26
12,0.0,190.0,-12602.0,26
12,0.0,194.0,-11147.0,26
12,0.0,194.0,-10940.0,26
12,0.0,194.0,-11082.0,26
12,0.0,193.0,-11044.0,26
12,0.0,194.0,-10981.0,26
12,1.0,255.0,-14623.0,26
12,2.0,304.0,-12157.0,26
12,0.0,194.0,-11321.0,26
12,0.0,194.0,-11124.0,26
12,0.0,193.0,-11475.0,26
12,0.0,190.0,-12911.0,26
12,0.0,193.0,-11079.0,26
12,0.0,193.0,-11244.0,26
12,0.0,193.0,-11115.0,26
12,0.0,185.0,-13418.0,26
12,1.0,252.0,-15076.0,26
12,0.0,189.0,-13597.0,26
12,0.0,193.0,-10854.0,26
12,0.0,193.0,-10978.0,26
12,0.0,193.0,-11256.0,26
12,0.0,194.0,-10893.0,26
12,0.0,194.0,-11280.0,26
12,1.0,245.0,-14196.0,26
12,0.0,193.0,-10952.0,26
12,0.0,193.0,-11220.0,26
12,1.0,255.0,-12037.0,26
12,0.0,193.0,-11268.0,26
12,0.0,194.0,-10852.0,26
12,0.0,194.0,-10868.0,26
12,0.0,193.0,-10918.0,26
