trialNum,resgister,reading,strength,expected
2,1,170,-4866,46
2,2,227,-8988,46
2,0,49,6271,46
2,1,169,-4714,46
2,2,226,-8984,46
2,0,49,6293,46
2,1,170,-4759,46
2,2,225,-8548,46
2,0,49,6235,46
2,1,169,-4747,46
3,0,48,6103,44
3,1,117,-5412,44
3,2,245,-9948,44
3,0,48,6106,44
3,1,117,-5378,44
3,2,241,-9015,44
3,0,48,6168,44
3,1,118,-5447,44
3,2,243,-10461,44
3,0,48,6086,44
3,1,118,-5389,44
3,2,244,-9343,44
3,0,48,6190,44
3,1,117,-5426,44
3,2,244,-8736,44
3,0,48,6179,44
3,1,118,-5447,44
3,2,242,-9331,44
3,0,48,6102,44
3,1,117,-5457,44
3,2,243,-9703,44
3,0,48,6160,44
3,1,117,-5432,44
3,2,245,-8462,44
3,0,48,6155,44
3,1,118,-5304,44
3,2,246,-8544,44
3,0,48,6081,44
3,1,118,-5537,44
3,2,246,-8666,44
3,0,48,6189,44
3,1,117,-5405,44
3,2,246,-8198,44
3,0,48,6079,44
3,1,117,-5501,44
3,2,246,-9351,44
3,0,48,6155,44
3,1,118,-5455,44
3,2,243,-8816,44
3,0,48,6070,44
3,1,118,-5380,44
3,2,245,-8415,44
3,0,48,6144,44
3,1,118,-5453,44
3,2,246,-8345,44
3,0,48,6084,44
3,1,117,-5459,44
3,2,244,-9562,44
3,0,48,6100,44
3,1,117,-5317,44
4,0,47,1683,42
4,1,234,-6940,42
4,0,47,2162,42
4,1,174,-8828,42
4,2,235,-6462,42
4,0,46,1527,42
4,1,235,-6296,42
4,0,47,1916,42
4,1,233,-6824,42
4,0,46,1231,42
4,1,234,-7433,42
4,0,47,1517,42
4,1,232,-6747,42
4,0,47,1765,42
4,1,235,-6811,42
4,0,47,2003,42
4,1,227,-7208,42
4,0,47,2072,42
4,1,182,-8712,42
4,2,235,-6169,42
4,0,47,1645,42
4,1,177,-8925,42
4,2,236,-6713,42
4,0,47,1689,42
4,1,231,-7018,42
4,0,47,1553,42
4,1,233,-6620,42
4,0,46,1584,42
4,1,232,-6249,42
4,0,47,1720,42
4,1,234,-5602,42
4,0,47,1966,42
4,1,235,-6725,42
4,0,47,1996,42
4,1,232,-6308,42
4,0,46,1633,42
4,1,238,-6746,42
4,0,46,1550,42
4,1,181,-8544,42
4,2,233,-6511,42
4,0,47,1857,42
4,1,233,-7110,42
4,0,47,1844,42
4,1,237,-6730,42
4,0,47,1862,42
4,1,231,-7313,42
4,0,46,1678,42
4,1,234,-6613,42
4,0,47,1864,42
4,1,180,-8689,42
5,0,86,-10346,40
5,1,129,-7721,40
5,2,207,-6794,40
5,0,130,-7827,40
5,1,207,-6918,40
5,0,130,-7819,40
5,1,197,-11288,40
5,0,87,-10836,40
5,1,130,-7939,40
5,2,206,-6884,40
5,0,129,-7708,40
5,1,207,-10714,40
5,0,130,-7721,40
5,1,207,-6757,40
5,0,130,-7708,40
5,1,207,-6939,40
5,0,131,-7770,40
5,1,207,-6956,40
5,0,129,-7975,40
5,1,207,-9909,40
5,0,130,-7856,40
5,1,207,-6740,40
5,0,130,-7847,40
5,1,204,-10977,40
5,0,87,-10668,40
5,1,130,-7732,40
5,2,206,-10935,40
5,0,129,-7876,40
5,1,206,-6786,40
5,0,131,-7944,40
5,1,207,-6867,40
5,0,130,-7878,40
5,1,207,-10945,40
5,0,129,-7840,40
5,1,206,-10650,40
5,0,129,-7755,40
5,1,201,-11720,40
5,0,129,-7705,40
5,1,207,-6805,40
5,0,130,-7666,40
5,1,209,-11242,40
5,0,129,-7908,40
5,1,207,-6824,40
5,0,86,-10813,40
5,1,129,-7824,40
5,2,206,-6883,40
5,0,130,-7891,40
5,1,207,-6942,40
5,0,129,-7659,40
5,1,204,-11084,40
6,0,45,712,38
6,1,208,-10088,38
6,0,45,1227,38
6,1,208,-10057,38
6,0,45,1202,38
6,1,211,-10204,38
6,0,45,700,38
6,1,208,-10164,38
6,0,46,1042,38
6,1,208,-10112,38
6,0,45,1178,38
6,1,226,-10735,38
6,0,46,1424,38
6,1,208,-10598,38
6,0,45,1061,38
6,1,192,-9500,38
6,0,45,755,38
6,1,208,-10317,38
6,0,44,407,38
6,1,226,-10392,38
6,0,45,512,38
6,1,226,-10705,38
6,0,46,967,38
6,1,208,-9753,38
6,0,45,1192,38
6,1,208,-10008,38
6,0,45,1213,38
6,1,192,-9375,38
6,0,45,973,38
6,1,208,-10131,38
6,0,45,871,38
6,1,209,-10067,38
6,0,46,1047,38
6,1,210,-9575,38
6,0,45,1120,38
6,1,192,-9494,38
6,0,45,1117,38
6,1,227,-10537,38
6,0,45,1455,38
6,1,211,-10475,38
6,0,45,811,38
6,1,211,-10183,38
6,0,46,1440,38
6,1,192,-9399,38
6,0,45,1071,38
6,1,226,-10563,38
6,0,45,524,38
6,1,210,-10502,38
6,0,45,1048,38
6,1,193,-9540,38
7,0,43,5083,36
7,1,115,-259,36
7,2,178,-8116,36
7,3,222,-11615,36
7,0,43,5083,36
7,1,115,-335,36
7,2,178,-7951,36
7,3,223,-10153,36
7,0,43,5105,36
7,1,115,-248,36
7,2,178,-7827,36
7,3,221,-10637,36
7,0,43,5085,36
7,1,115,-307,36
7,2,178,-7615,36
7,3,223,-10389,36
7,0,43,4926,36
7,1,115,-310,36
7,2,178,-8032,36
7,3,221,-10596,36
7,0,43,4967,36
7,1,115,-363,36
7,2,178,-7567,36
7,3,222,-10090,36
7,0,43,5087,36
7,1,115,-287,36
7,2,179,-8130,36
7,3,223,-10582,36
7,0,42,4950,36
7,1,115,-311,36
7,2,178,-7835,36
7,3,223,-10985,36
7,0,43,5140,36
7,1,115,-301,36
7,2,178,-7929,36
7,3,221,-11073,36
7,0,43,5037,36
7,1,115,-318,36
7,2,178,-7725,36
7,3,221,-10532,36
7,0,43,4977,36
7,1,115,-254,36
7,2,178,-7511,36
7,3,224,-9925,36
7,0,43,5153,36
7,1,115,-331,36
7,2,178,-7919,36
7,3,220,-9969,36
7,0,43,5005,36
7,1,115,-276,36
8,0,41,5521,34
8,1,106,-4402,34
8,2,171,-7768,34
8,0,41,5528,34
8,1,106,-4503,34
8,2,172,-7583,34
8,0,41,5495,34
8,1,107,-4360,34
8,2,171,-7833,34
8,0,41,5526,34
8,1,106,-4251,34
8,2,171,-7742,34
8,0,41,5549,34
8,1,106,-4554,34
8,2,182,-10036,34
8,0,41,5606,34
8,1,106,-4784,34
8,2,172,-7483,34
8,0,41,5517,34
8,1,107,-4896,34
8,2,171,-7683,34
8,0,41,5481,34
8,1,106,-4413,34
8,2,172,-7401,34
8,0,41,5546,34
8,1,106,-4416,34
8,2,171,-7493,34
8,0,41,5596,34
8,1,106,-4660,34
8,2,171,-7573,34
8,0,41,5436,34
8,1,107,-4188,34
8,2,171,-7691,34
8,0,42,5508,34
8,1,106,-4332,34
8,2,171,-7717,34
8,0,41,5536,34
8,1,107,-4502,34
8,2,171,-7567,34
8,0,41,5557,34
8,1,106,-4493,34
8,2,171,-7490,34
8,0,41,5501,34
8,1,107,-4311,34
8,2,171,-7542,34
8,0,41,5523,34
8,1,106,-4704,34
8,2,176,-7676,34
8,0,42,5501,34
8,1,107,-4259,34
9,0,42,5158,32
9,1,206,-9970,32
9,0,42,5177,32
9,1,206,-9462,32
9,0,42,5089,32
9,1,207,-9425,32
9,0,42,5078,32
9,1,206,-9468,32
9,0,42,5110,32
9,1,206,-9369,32
9,0,42,5181,32
9,1,206,-9908,32
9,0,42,5187,32
9,1,206,-9710,32
9,0,42,5036,32
9,1,194,-10415,32
9,0,42,5156,32
9,1,206,-9565,32
9,0,42,5202,32
9,1,207,-9276,32
9,0,42,5105,32
9,1,204,-10594,32
9,0,42,5163,32
9,1,208,-9621,32
9,0,42,5136,32
9,1,206,-9475,32
9,0,42,5158,32
9,1,206,-9579,32
9,0,42,4980,32
9,1,206,-9630,32
9,0,42,5203,32
9,1,191,-8041,32
9,0,42,5181,32
9,1,204,-10472,32
9,0,42,5221,32
9,1,206,-9832,32
9,0,42,5034,32
9,1,206,-9462,32
9,0,42,5088,32
9,1,206,-9678,32
9,0,42,5188,32
9,1,207,-9366,32
9,0,42,5127,32
9,1,197,-10407,32
9,0,41,5104,32
9,1,206,-9433,32
9,0,42,5187,32
9,1,192,-8471,32
9,0,42,5121,32
9,1,205,-9706,32
10,0,196,-9473,30
10,0,198,-9347,30
10,0,183,-9415,30
10,0,198,-9330,30
10,0,183,-9630,30
10,0,197,-9264,30
10,0,199,-9096,30
10,0,197,-9642,30
10,0,198,-9316,30
10,0,182,-9688,30
10,0,197,-9434,30
10,0,182,-9437,30
10,0,182,-9789,30
10,0,183,-9938,30
10,0,182,-9808,30
10,0,184,-9437,30
10,0,196,-9608,30
10,0,197,-9222,30
10,0,195,-9874,30
10,0,198,-9046,30
10,0,183,-9475,30
10,0,182,-9738,30
10,0,183,-9771,30
10,0,182,-9441,30
10,0,170,-9096,30
10,0,198,-9520,30
10,0,199,-9490,30
10,0,197,-9621,30
10,0,183,-9404,30
10,0,199,-9078,30
10,0,198,-9707,30
10,0,197,-9269,30
10,0,198,-9607,30
10,0,182,-9728,30
10,0,198,-9052,30
10,0,183,-9292,30
10,0,198,-9387,30
10,0,198,-9793,30
10,0,182,-9803,30
10,0,198,-9261,30
10,0,196,-9521,30
10,0,182,-9568,30
10,0,182,-9568,30
10,0,195,-9566,30
10,0,183,-9448,30
10,0,182,-9483,30
10,0,198,-9293,30
10,0,182,-9616,30
10,0,196,-9205,30
10,0,197,-9474,30
11,0,39,5193,28
11,1,127,-11081,28
11,2,167,-8622,28
11,3,223,-10270,28
11,0,39,5041,28
11,1,147,-9625,28
11,2,235,-7066,28
11,0,39,5170,28
11,1,126,-10913,28
11,2,167,-8752,28
11,3,229,-7251,28
11,0,39,5147,28
11,1,126,-11306,28
11,2,167,-8893,28
11,3,236,-8090,28
11,0,39,5088,28
11,1,148,-9537,28
11,2,234,-7633,28
11,0,39,5161,28
11,1,127,-10715,28
11,2,168,-8674,28
11,3,232,-7956,28
11,0,39,5242,28
11,1,127,-10811,28
11,2,167,-8556,28
11,3,228,-7150,28
11,0,39,5138,28
11,1,147,-9611,28
11,2,225,-10040,28
11,0,40,5193,28
11,1,147,-9605,28
11,2,230,-6781,28
11,0,39,5217,28
11,1,147,-9583,28
11,2,233,-7521,28
11,0,40,5109,28
11,1,147,-9260,28
11,2,230,-8001,28
11,0,39,5071,28
11,1,148,-9352,28
11,2,230,-7711,28
11,0,39,5142,28
11,1,126,-10924,28
11,2,167,-8494,28
11,3,232,-7402,28
11,0,39,5153,28
11,1,126,-11779,28
11,2,167,-9114,28
11,3,232,-7168,28
11,0,39,5005,28
