trialNum,resgister,reading (mm),strength,expected distance (mm)
11,0.0,204.0,-12997.0,190
11,0.0,205.0,-13540.0,190
11,0.0,204.0,-13615.0,190
11,0.0,204.0,-13400.0,190
11,0.0,204.0,-13382.0,190
11,0.0,204.0,-13034.0,190
11,0.0,203.0,-12923.0,190
11,0.0,204.0,-13091.0,190
11,0.0,204.0,-13110.0,190
11,0.0,202.0,-10761.0,190
11,0.0,204.0,-14629.0,190
11,0.0,205.0,-13777.0,190
11,0.0,205.0,-13408.0,190
11,0.0,203.0,-13455.0,190
11,0.0,205.0,-12960.0,190
11,0.0,205.0,-13305.0,190
11,0.0,203.0,-13662.0,190
11,0.0,205.0,-13806.0,190
11,0.0,205.0,-14003.0,190
11,0.0,203.0,-12827.0,190
11,0.0,205.0,-13630.0,190
11,0.0,205.0,-13555.0,190
11,0.0,204.0,-13512.0,190
11,0.0,206.0,-13638.0,190
11,0.0,205.0,-13667.0,190
11,0.0,204.0,-13118.0,190
11,0.0,205.0,-13634.0,190
11,0.0,204.0,-13437.0,190
11,0.0,206.0,-13341.0,190
11,0.0,204.0,-12822.0,190
11,0.0,204.0,-12900.0,190
11,0.0,204.0,-13448.0,190
11,0.0,205.0,-12872.0,190
11,0.0,203.0,-13478.0,190
11,0.0,205.0,-13332.0,190
11,0.0,205.0,-12724.0,190
11,0.0,203.0,-13062.0,190
11,0.0,205.0,-13549.0,190
11,0.0,202.0,-13033.0,190
11,0.0,205.0,-13994.0,190
11,0.0,203.0,-14214.0,190
11,0.0,204.0,-13974.0,190
11,0.0,204.0,-13670.0,190
11,0.0,205.0,-13955.0,190
11,0.0,204.0,-13491.0,190
11,0.0,205.0,-13343.0,190
11,0.0,203.0,-13150.0,190
11,0.0,206.0,-13702.0,190
11,0.0,203.0,-13664.0,190
11,0.0,205.0,-12834.0,190
11,0.0,204.0,-13418.0,190
11,0.0,204.0,-13649.0,190
11,0.0,204.0,-12966.0,190
11,0.0,206.0,-14135.0,190
11,0.0,202.0,-13668.0,190
11,0.0,205.0,-12721.0,190
11,0.0,213.0,-13934.0,190
12,0.0,185.0,-14304.0,180
12,0.0,185.0,-14402.0,180
12,0.0,188.0,-16006.0,180
12,0.0,186.0,-15359.0,180
12,0.0,186.0,-15278.0,180
12,0.0,186.0,-15728.0,180
12,0.0,185.0,-16341.0,180
12,0.0,186.0,-16333.0,180
12,0.0,185.0,-16583.0,180
12,0.0,185.0,-15834.0,180
12,0.0,187.0,-13391.0,180
12,0.0,185.0,-15963.0,180
12,0.0,185.0,-16014.0,180
12,0.0,183.0,-14495.0,180
12,0.0,186.0,-14146.0,180
12,0.0,185.0,-16364.0,180
12,0.0,187.0,-16465.0,180
12,0.0,184.0,-16378.0,180
12,0.0,187.0,-16981.0,180
12,0.0,186.0,-15904.0,180
12,0.0,184.0,-15997.0,180
12,0.0,185.0,-15797.0,180
12,0.0,188.0,-15648.0,180
12,0.0,184.0,-16315.0,180
12,0.0,186.0,-16380.0,180
12,0.0,184.0,-15788.0,180
12,0.0,187.0,-16207.0,180
12,0.0,186.0,-17012.0,180
12,0.0,186.0,-16107.0,180
12,0.0,186.0,-15728.0,180
12,0.0,186.0,-16698.0,180
12,0.0,185.0,-17403.0,180
12,0.0,186.0,-16700.0,180
12,0.0,185.0,-16326.0,180
12,0.0,184.0,-15571.0,180
12,0.0,188.0,-16555.0,180
12,0.0,186.0,-16039.0,180
12,0.0,188.0,-16695.0,180
12,0.0,188.0,-16671.0,180
12,0.0,186.0,-16986.0,180
12,0.0,187.0,-16390.0,180
12,0.0,188.0,-16126.0,180
12,0.0,189.0,-15888.0,180
12,0.0,186.0,-16862.0,180
12,0.0,186.0,-16565.0,180
12,0.0,188.0,-16068.0,180
12,0.0,186.0,-16760.0,180
12,0.0,187.0,-16505.0,180
12,0.0,189.0,-16406.0,180
12,0.0,187.0,-15650.0,180
12,0.0,185.0,-16050.0,180
12,0.0,187.0,-16464.0,180
12,0.0,186.0,-16562.0,180
12,0.0,186.0,-16687.0,180
12,0.0,188.0,-17212.0,180
12,0.0,187.0,-15520.0,180
12,0.0,187.0,-16574.0,180
12,0.0,185.0,-16309.0,180
12,0.0,184.0,-16469.0,180
12,0.0,186.0,-16024.0,180
12,0.0,187.0,-16566.0,180
12,0.0,186.0,-16054.0,180
12,0.0,187.0,-15790.0,180
12,0.0,186.0,-15720.0,180
12,0.0,186.0,-16386.0,180
12,0.0,187.0,-16020.0,180
12,0.0,186.0,-13827.0,180
12,0.0,186.0,-16307.0,180
12,0.0,185.0,-16413.0,180
12,0.0,185.0,-16379.0,180
12,0.0,187.0,-16006.0,180
12,0.0,191.0,-15025.0,180
12,0.0,185.0,-15851.0,180
12,0.0,185.0,-15902.0,180
12,0.0,185.0,-16807.0,180
12,0.0,184.0,-15945.0,180
12,0.0,186.0,-15686.0,180
12,0.0,189.0,-16314.0,180
12,0.0,185.0,-15949.0,180
12,0.0,187.0,-15877.0,180
12,0.0,186.0,-16475.0,180
12,0.0,184.0,-16421.0,180
12,0.0,185.0,-16662.0,180
12,0.0,186.0,-15877.0,180
12,0.0,186.0,-16387.0,180
12,0.0,185.0,-16328.0,180
12,0.0,186.0,-16787.0,180
12,0.0,185.0,-16751.0,180
12,0.0,184.0,-16578.0,180
12,0.0,187.0,-15914.0,180
12,0.0,187.0,-16284.0,180
12,0.0,186.0,-16448.0,180
12,0.0,188.0,-16848.0,180
12,0.0,184.0,-17363.0,180
12,0.0,187.0,-13391.0,180
12,0.0,184.0,-16351.0,180
12,0.0,184.0,-15849.0,180
12,0.0,184.0,-17041.0,180
12,0.0,186.0,-16407.0,180
12,0.0,185.0,-15955.0,180
13,0.0,184.0,-12452.0,170
13,0.0,183.0,-12019.0,170
13,0.0,184.0,-12123.0,170
13,0.0,184.0,-12130.0,170
13,0.0,183.0,-11867.0,170
13,0.0,183.0,-12420.0,170
13,0.0,183.0,-12113.0,170
13,0.0,182.0,-11912.0,170
13,0.0,184.0,-11733.0,170
13,0.0,184.0,-11817.0,170
13,0.0,183.0,-11717.0,170
13,0.0,183.0,-12135.0,170
13,0.0,184.0,-12249.0,170
13,0.0,183.0,-11862.0,170
13,0.0,184.0,-12040.0,170
13,0.0,183.0,-12316.0,170
13,0.0,183.0,-11888.0,170
13,0.0,183.0,-11551.0,170
13,0.0,185.0,-12219.0,170
13,0.0,183.0,-12097.0,170
13,0.0,184.0,-12052.0,170
13,0.0,183.0,-12163.0,170
13,0.0,183.0,-11864.0,170
13,0.0,185.0,-11882.0,170
13,0.0,184.0,-12283.0,170
13,0.0,185.0,-12154.0,170
13,0.0,184.0,-12025.0,170
13,0.0,184.0,-12078.0,170
13,0.0,183.0,-11797.0,170
13,0.0,185.0,-12404.0,170
13,0.0,183.0,-11774.0,170
13,0.0,184.0,-12087.0,170
13,0.0,183.0,-11504.0,170
13,0.0,183.0,-11656.0,170
13,0.0,184.0,-12033.0,170
13,0.0,184.0,-12099.0,170
13,0.0,183.0,-11884.0,170
13,0.0,184.0,-12201.0,170
13,0.0,182.0,-12171.0,170
13,0.0,184.0,-12278.0,170
13,0.0,184.0,-11988.0,170
13,0.0,185.0,-12005.0,170
13,0.0,183.0,-12024.0,170
13,0.0,182.0,-11953.0,170
13,0.0,183.0,-12131.0,170
13,0.0,184.0,-11907.0,170
13,0.0,183.0,-12224.0,170
13,0.0,183.0,-12031.0,170
13,0.0,183.0,-11931.0,170
13,0.0,184.0,-12612.0,170
13,0.0,184.0,-12226.0,170
13,0.0,183.0,-12093.0,170
13,0.0,184.0,-11728.0,170
13,0.0,182.0,-12331.0,170
13,0.0,183.0,-12179.0,170
13,0.0,184.0,-11513.0,170
13,0.0,183.0,-11874.0,170
13,0.0,185.0,-12382.0,170
13,0.0,183.0,-12271.0,170
13,0.0,183.0,-12185.0,170
13,0.0,183.0,-12347.0,170
13,0.0,184.0,-12360.0,170
13,0.0,184.0,-11828.0,170
13,0.0,183.0,-12033.0,170
13,0.0,183.0,-11990.0,170
13,0.0,184.0,-12104.0,170
13,0.0,183.0,-12397.0,170
13,0.0,184.0,-12317.0,170
13,0.0,184.0,-12012.0,170
13,0.0,185.0,-12326.0,170
13,0.0,184.0,-12523.0,170
13,0.0,183.0,-12237.0,170
13,0.0,183.0,-12491.0,170
13,0.0,183.0,-12339.0,170
13,0.0,183.0,-12729.0,170
13,0.0,184.0,-12314.0,170
13,0.0,183.0,-11929.0,170
13,0.0,184.0,-12058.0,170
13,0.0,184.0,-12158.0,170
13,0.0,184.0,-12157.0,170
13,0.0,183.0,-12244.0,170
13,0.0,184.0,-11665.0,170
13,0.0,184.0,-11870.0,170
13,0.0,183.0,-11889.0,170
13,0.0,183.0,-11999.0,170
13,0.0,183.0,-11670.0,170
13,0.0,183.0,-11254.0,170
13,0.0,183.0,-11574.0,170
13,0.0,183.0,-11928.0,170
13,0.0,182.0,-12081.0,170
13,0.0,185.0,-11754.0,170
13,0.0,184.0,-11212.0,170
13,0.0,183.0,-12076.0,170
13,0.0,183.0,-11717.0,170
13,0.0,184.0,-11427.0,170
13,0.0,182.0,-12086.0,170
13,0.0,183.0,-11380.0,170
13,0.0,183.0,-11362.0,170
13,0.0,183.0,-11770.0,170
13,0.0,184.0,-11855.0,170
14,0.0,171.0,-8933.0,160
14,0.0,171.0,-7551.0,160
14,0.0,170.0,-9110.0,160
14,0.0,171.0,-9139.0,160
14,0.0,171.0,-7789.0,160
14,0.0,171.0,-7649.0,160
14,0.0,170.0,-8953.0,160
14,0.0,170.0,-9019.0,160
14,0.0,171.0,-9139.0,160
14,0.0,170.0,-8809.0,160
14,0.0,171.0,-8953.0,160
14,0.0,170.0,-8902.0,160
14,0.0,170.0,-8957.0,160
14,0.0,171.0,-7635.0,160
14,0.0,171.0,-9271.0,160
14,0.0,170.0,-8944.0,160
14,0.0,171.0,-9023.0,160
14,0.0,170.0,-9208.0,160
14,0.0,171.0,-9060.0,160
14,0.0,171.0,-9142.0,160
14,0.0,171.0,-8889.0,160
14,0.0,171.0,-9066.0,160
14,0.0,171.0,-9123.0,160
14,0.0,171.0,-9064.0,160
14,0.0,171.0,-8965.0,160
14,0.0,171.0,-7683.0,160
14,0.0,170.0,-9116.0,160
14,0.0,170.0,-9135.0,160
14,0.0,171.0,-7834.0,160
14,0.0,171.0,-8874.0,160
14,0.0,171.0,-7420.0,160
14,0.0,171.0,-8980.0,160
14,0.0,171.0,-7640.0,160
14,0.0,170.0,-8906.0,160
14,0.0,171.0,-9180.0,160
14,0.0,171.0,-7775.0,160
14,0.0,170.0,-9081.0,160
14,0.0,171.0,-9162.0,160
14,0.0,170.0,-9040.0,160
14,0.0,170.0,-8905.0,160
14,0.0,171.0,-7592.0,160
14,0.0,170.0,-9260.0,160
14,0.0,170.0,-8846.0,160
14,0.0,171.0,-9279.0,160
14,0.0,171.0,-9145.0,160
14,0.0,171.0,-8934.0,160
14,0.0,171.0,-7644.0,160
14,0.0,171.0,-9211.0,160
14,0.0,171.0,-7452.0,160
14,0.0,170.0,-9043.0,160
14,0.0,170.0,-9030.0,160
14,0.0,171.0,-9208.0,160
14,0.0,170.0,-9083.0,160
14,0.0,170.0,-9361.0,160
14,0.0,171.0,-7737.0,160
14,0.0,170.0,-9039.0,160
14,0.0,170.0,-8977.0,160
14,0.0,170.0,-9022.0,160
14,0.0,171.0,-7473.0,160
14,0.0,170.0,-9092.0,160
14,0.0,170.0,-9148.0,160
14,0.0,170.0,-9010.0,160
14,0.0,171.0,-7645.0,160
14,0.0,171.0,-8835.0,160
14,0.0,171.0,-9106.0,160
14,0.0,170.0,-9002.0,160
14,0.0,171.0,-9192.0,160
14,0.0,171.0,-9081.0,160
14,0.0,171.0,-7663.0,160
14,0.0,171.0,-7680.0,160
14,0.0,170.0,-9020.0,160
14,0.0,172.0,-7480.0,160
14,0.0,171.0,-8869.0,160
14,0.0,170.0,-8830.0,160
14,0.0,170.0,-8707.0,160
14,0.0,171.0,-9060.0,160
14,0.0,170.0,-9030.0,160
14,0.0,170.0,-8932.0,160
14,0.0,172.0,-7658.0,160
14,0.0,170.0,-9181.0,160
14,0.0,170.0,-9057.0,160
14,0.0,170.0,-9033.0,160
14,0.0,171.0,-7679.0,160
14,0.0,171.0,-7609.0,160
14,0.0,170.0,-9320.0,160
14,0.0,170.0,-8916.0,160
14,0.0,171.0,-7734.0,160
14,0.0,170.0,-9108.0,160
14,0.0,171.0,-7564.0,160
14,0.0,171.0,-9100.0,160
14,0.0,170.0,-7547.0,160
14,0.0,171.0,-7624.0,160
14,0.0,171.0,-9116.0,160
14,0.0,170.0,-9128.0,160
14,0.0,171.0,-7422.0,160
14,0.0,170.0,-8894.0,160
14,0.0,171.0,-9026.0,160
14,0.0,170.0,-9063.0,160
14,0.0,171.0,-7701.0,160
14,0.0,170.0,-8826.0,160
15,0.0,157.0,-8724.0,150
15,0.0,158.0,-8147.0,150
15,0.0,157.0,-7752.0,150
15,0.0,158.0,-7890.0,150
15,0.0,159.0,-10675.0,150
15,0.0,159.0,-11206.0,150
15,0.0,159.0,-11394.0,150
15,0.0,160.0,-11322.0,150
15,0.0,159.0,-11581.0,150
15,0.0,159.0,-11816.0,150
15,0.0,159.0,-11512.0,150
15,0.0,159.0,-11218.0,150
15,0.0,160.0,-11378.0,150
15,0.0,159.0,-11530.0,150
15,0.0,160.0,-11392.0,150
15,0.0,160.0,-11389.0,150
15,0.0,159.0,-11079.0,150
15,0.0,159.0,-11027.0,150
15,0.0,160.0,-11360.0,150
15,0.0,160.0,-11122.0,150
15,0.0,159.0,-11524.0,150
15,0.0,160.0,-11213.0,150
15,0.0,159.0,-11062.0,150
15,0.0,160.0,-11087.0,150
15,0.0,159.0,-10949.0,150
15,0.0,159.0,-10400.0,150
15,0.0,160.0,-11034.0,150
15,0.0,159.0,-10621.0,150
15,0.0,160.0,-10710.0,150
15,0.0,160.0,-10818.0,150
15,0.0,160.0,-10950.0,150
15,0.0,160.0,-11098.0,150
15,0.0,160.0,-11367.0,150
15,0.0,159.0,-11274.0,150
15,0.0,160.0,-10898.0,150
15,0.0,160.0,-10900.0,150
15,0.0,160.0,-10975.0,150
15,0.0,159.0,-10841.0,150
15,0.0,160.0,-11043.0,150
15,0.0,160.0,-10783.0,150
15,0.0,160.0,-11112.0,150
15,0.0,160.0,-11062.0,150
15,0.0,160.0,-11484.0,150
15,0.0,159.0,-11272.0,150
15,0.0,159.0,-10806.0,150
15,0.0,160.0,-10691.0,150
15,0.0,160.0,-11121.0,150
15,0.0,159.0,-11001.0,150
15,0.0,161.0,-11139.0,150
15,0.0,160.0,-10861.0,150
15,0.0,160.0,-10885.0,150
15,0.0,160.0,-10622.0,150
15,0.0,160.0,-10789.0,150
15,0.0,160.0,-10831.0,150
15,0.0,160.0,-10820.0,150
15,0.0,160.0,-11000.0,150
15,0.0,159.0,-11028.0,150
15,0.0,160.0,-11086.0,150
15,0.0,160.0,-10993.0,150
15,0.0,160.0,-11085.0,150
15,0.0,159.0,-10827.0,150
15,0.0,159.0,-10662.0,150
15,0.0,160.0,-11188.0,150
15,0.0,159.0,-10760.0,150
15,0.0,160.0,-10573.0,150
15,0.0,160.0,-10981.0,150
15,0.0,160.0,-10566.0,150
15,0.0,160.0,-10653.0,150
15,0.0,160.0,-10761.0,150
15,0.0,160.0,-11039.0,150
15,0.0,160.0,-10437.0,150
15,0.0,160.0,-11110.0,150
15,0.0,160.0,-10857.0,150
15,0.0,160.0,-10696.0,150
15,0.0,160.0,-10573.0,150
15,0.0,160.0,-10695.0,150
15,0.0,160.0,-10814.0,150
15,0.0,159.0,-10937.0,150
15,0.0,160.0,-10588.0,150
15,0.0,160.0,-10643.0,150
15,0.0,160.0,-10832.0,150
15,0.0,161.0,-10923.0,150
15,0.0,160.0,-10917.0,150
15,0.0,160.0,-10743.0,150
15,0.0,160.0,-11040.0,150
15,0.0,160.0,-11067.0,150
15,0.0,160.0,-10619.0,150
15,0.0,160.0,-10812.0,150
15,0.0,160.0,-10809.0,150
15,0.0,161.0,-10854.0,150
15,0.0,160.0,-10687.0,150
15,0.0,160.0,-10591.0,150
15,0.0,160.0,-10605.0,150
15,0.0,160.0,-10943.0,150
15,0.0,160.0,-10788.0,150
15,0.0,160.0,-11046.0,150
15,0.0,160.0,-10861.0,150
15,0.0,160.0,-10545.0,150
15,0.0,160.0,-10792.0,150
15,0.0,160.0,-10780.0,150
16,0.0,158.0,-19708.0,140
16,0.0,156.0,-19436.0,140
16,0.0,156.0,-18621.0,140
16,0.0,158.0,-19355.0,140
16,0.0,157.0,-19290.0,140
16,0.0,156.0,-19039.0,140
16,0.0,157.0,-19744.0,140
16,0.0,158.0,-19030.0,140
16,0.0,157.0,-19432.0,140
16,0.0,157.0,-18887.0,140
16,0.0,157.0,-19259.0,140
16,0.0,158.0,-19053.0,140
16,0.0,158.0,-19686.0,140
16,0.0,157.0,-19456.0,140
16,0.0,157.0,-19249.0,140
16,0.0,158.0,-19288.0,140
16,0.0,156.0,-19690.0,140
16,0.0,157.0,-19281.0,140
16,0.0,155.0,-19353.0,140
16,0.0,153.0,-19411.0,140
16,0.0,156.0,-19340.0,140
16,0.0,155.0,-17009.0,140
16,0.0,156.0,-19133.0,140
16,0.0,158.0,-19180.0,140
16,0.0,159.0,-18889.0,140
16,0.0,158.0,-19988.0,140
16,0.0,157.0,-19813.0,140
16,0.0,158.0,-18496.0,140
16,0.0,163.0,-18191.0,140
16,0.0,156.0,-18666.0,140
16,0.0,157.0,-19083.0,140
16,0.0,157.0,-18916.0,140
16,0.0,157.0,-19330.0,140
16,0.0,160.0,-18372.0,140
16,0.0,158.0,-19235.0,140
16,0.0,156.0,-18556.0,140
16,0.0,158.0,-19745.0,140
16,0.0,158.0,-17873.0,140
16,0.0,157.0,-18445.0,140
16,0.0,158.0,-20006.0,140
16,0.0,160.0,-18367.0,140
16,0.0,158.0,-18986.0,140
16,0.0,157.0,-18102.0,140
16,0.0,155.0,-17545.0,140
16,0.0,157.0,-17674.0,140
16,0.0,157.0,-17964.0,140
16,0.0,157.0,-17563.0,140
16,0.0,157.0,-17010.0,140
16,0.0,157.0,-17667.0,140
16,0.0,157.0,-17529.0,140
16,0.0,158.0,-17245.0,140
16,0.0,158.0,-17583.0,140
16,0.0,157.0,-17308.0,140
16,0.0,157.0,-17437.0,140
16,0.0,158.0,-18034.0,140
16,0.0,157.0,-17121.0,140
16,0.0,157.0,-17708.0,140
16,0.0,157.0,-17777.0,140
16,0.0,158.0,-17254.0,140
16,0.0,155.0,-17772.0,140
16,0.0,157.0,-17414.0,140
16,0.0,158.0,-17390.0,140
16,0.0,157.0,-16998.0,140
16,0.0,157.0,-17183.0,140
16,0.0,158.0,-17370.0,140
16,0.0,158.0,-17698.0,140
16,0.0,158.0,-17455.0,140
16,0.0,157.0,-17383.0,140
16,0.0,158.0,-17346.0,140
16,0.0,157.0,-17791.0,140
16,0.0,157.0,-17342.0,140
16,0.0,157.0,-17087.0,140
16,0.0,157.0,-17369.0,140
16,0.0,157.0,-17186.0,140
16,0.0,158.0,-16910.0,140
16,0.0,157.0,-17327.0,140
16,0.0,157.0,-17099.0,140
16,0.0,158.0,-17505.0,140
16,0.0,157.0,-17269.0,140
16,0.0,157.0,-17645.0,140
16,0.0,157.0,-17848.0,140
16,0.0,157.0,-17697.0,140
16,0.0,157.0,-17771.0,140
16,0.0,158.0,-17179.0,140
16,0.0,157.0,-16954.0,140
16,0.0,157.0,-17285.0,140
16,0.0,157.0,-17596.0,140
16,0.0,158.0,-17171.0,140
16,0.0,158.0,-17310.0,140
16,0.0,157.0,-16991.0,140
16,0.0,156.0,-17185.0,140
16,0.0,157.0,-16974.0,140
16,0.0,157.0,-16972.0,140
16,0.0,157.0,-17412.0,140
16,0.0,158.0,-17713.0,140
16,0.0,156.0,-17583.0,140
16,0.0,157.0,-17322.0,140
16,0.0,157.0,-17569.0,140
16,0.0,155.0,-17684.0,140
16,0.0,158.0,-17311.0,140
