trialNum,resgister,reading,strength,expected
0,0.0,52.0,6156.0,50
0,1.0,208.0,-8725.0,50
0,0.0,52.0,6119.0,50
0,1.0,209.0,-8737.0,50
0,0.0,52.0,6076.0,50
0,1.0,209.0,-8336.0,50
0,0.0,52.0,6082.0,50
0,1.0,209.0,-8571.0,50
0,0.0,52.0,6100.0,50
0,1.0,207.0,-8615.0,50
0,0.0,52.0,6021.0,50
0,1.0,208.0,-8488.0,50
0,0.0,52.0,6146.0,50
0,1.0,207.0,-8896.0,50
0,0.0,52.0,6047.0,50
0,1.0,209.0,-8653.0,50
0,0.0,52.0,6150.0,50
0,1.0,208.0,-8638.0,50
0,0.0,52.0,6068.0,50
0,1.0,208.0,-8628.0,50
0,0.0,52.0,6173.0,50
0,1.0,207.0,-8542.0,50
0,0.0,52.0,6104.0,50
0,1.0,207.0,-8600.0,50
0,0.0,52.0,6079.0,50
0,1.0,208.0,-8522.0,50
0,0.0,52.0,6143.0,50
0,1.0,209.0,-8489.0,50
0,0.0,52.0,6030.0,50
0,1.0,208.0,-8491.0,50
0,0.0,52.0,6170.0,50
0,1.0,209.0,-8575.0,50
0,0.0,52.0,6066.0,50
0,1.0,209.0,-8528.0,50
0,0.0,51.0,6000.0,50
0,1.0,207.0,-8527.0,50
0,0.0,52.0,6080.0,50
0,1.0,209.0,-8748.0,50
0,0.0,52.0,6123.0,50
0,1.0,208.0,-8620.0,50
0,0.0,52.0,6104.0,50
0,1.0,207.0,-8559.0,50
0,0.0,52.0,6087.0,50
0,1.0,208.0,-8574.0,50
0,0.0,52.0,6194.0,50
0,1.0,208.0,-8454.0,50
0,0.0,52.0,6055.0,50
0,1.0,208.0,-8847.0,50
0,0.0,52.0,5936.0,50
0,1.0,207.0,-8660.0,50
1,0.0,51.0,1242.0,48
1,1.0,120.0,-2895.0,48
1,2.0,215.0,-14926.0,48
1,0.0,52.0,1550.0,48
1,1.0,120.0,-2939.0,48
1,2.0,257.0,-16202.0,48
1,0.0,52.0,1542.0,48
1,1.0,120.0,-3031.0,48
1,2.0,207.0,-15263.0,48
1,3.0,256.0,-14256.0,48
1,0.0,52.0,1746.0,48
1,1.0,120.0,-3151.0,48
1,2.0,216.0,-15725.0,48
1,0.0,51.0,1291.0,48
1,1.0,120.0,-2959.0,48
1,2.0,208.0,-13861.0,48
1,3.0,261.0,-13525.0,48
1,0.0,52.0,1522.0,48
1,1.0,120.0,-3000.0,48
1,2.0,208.0,-15687.0,48
1,3.0,256.0,-16342.0,48
1,0.0,51.0,1281.0,48
1,1.0,120.0,-3044.0,48
1,2.0,257.0,-14043.0,48
1,0.0,51.0,1325.0,48
1,1.0,120.0,-2964.0,48
1,0.0,51.0,1583.0,48
1,1.0,120.0,-3044.0,48
1,2.0,212.0,-14935.0,48
1,0.0,51.0,1484.0,48
1,1.0,120.0,-2984.0,48
1,2.0,216.0,-14766.0,48
1,0.0,51.0,1295.0,48
1,1.0,121.0,-2894.0,48
1,2.0,215.0,-15173.0,48
1,3.0,259.0,-15380.0,48
1,0.0,52.0,1561.0,48
1,1.0,121.0,-2961.0,48
1,2.0,216.0,-13789.0,48
1,0.0,51.0,1061.0,48
1,1.0,119.0,-3020.0,48
1,0.0,52.0,1301.0,48
1,1.0,120.0,-2968.0,48
1,2.0,216.0,-15137.0,48
1,0.0,52.0,1982.0,48
1,1.0,120.0,-2937.0,48
1,2.0,204.0,-14351.0,48
1,3.0,260.0,-14186.0,48
