trialNum,resgister,reading,strength,expected
0,0.0,179.0,-4689.0,90
0,1.0,246.0,-12534.0,90
0,0.0,180.0,-4145.0,90
0,0.0,180.0,-4116.0,90
0,1.0,255.0,-12628.0,90
0,0.0,178.0,-4414.0,90
0,0.0,180.0,-4648.0,90
0,1.0,257.0,-11497.0,90
0,0.0,178.0,-4646.0,90
0,0.0,179.0,-4363.0,90
0,0.0,180.0,-4121.0,90
0,1.0,252.0,-12850.0,90
0,0.0,181.0,-4539.0,90
0,0.0,178.0,-4509.0,90
0,1.0,253.0,-11552.0,90
0,0.0,179.0,-4215.0,90
0,0.0,180.0,-4846.0,90
0,1.0,258.0,-12552.0,90
0,0.0,178.0,-4777.0,90
0,0.0,178.0,-4467.0,90
0,1.0,256.0,-12542.0,90
0,0.0,178.0,-4325.0,90
0,1.0,259.0,-11269.0,90
0,0.0,180.0,-4652.0,90
0,0.0,178.0,-4450.0,90
0,1.0,248.0,-12386.0,90
0,0.0,179.0,-5158.0,90
0,1.0,256.0,-10940.0,90
0,0.0,178.0,-4906.0,90
0,0.0,178.0,-4535.0,90
0,0.0,180.0,-4250.0,90
0,0.0,180.0,-4631.0,90
0,0.0,179.0,-4630.0,90
0,0.0,177.0,-4869.0,90
0,1.0,253.0,-12485.0,90
0,0.0,178.0,-4939.0,90
0,1.0,251.0,-12069.0,90
0,0.0,178.0,-4267.0,90
0,1.0,247.0,-14312.0,90
0,0.0,178.0,-4692.0,90
0,1.0,251.0,-13157.0,90
0,0.0,179.0,-4679.0,90
0,1.0,246.0,-12036.0,90
0,0.0,179.0,-4560.0,90
0,0.0,178.0,-4979.0,90
0,1.0,247.0,-12942.0,90
0,0.0,179.0,-4377.0,90
0,1.0,249.0,-12542.0,90
0,0.0,178.0,-5032.0,90
0,1.0,256.0,-12520.0,90
1,0.0,87.0,1705.0,88
1,1.0,176.0,-3831.0,88
1,0.0,86.0,1556.0,88
1,1.0,176.0,-3896.0,88
1,0.0,87.0,1401.0,88
1,1.0,176.0,-3806.0,88
1,0.0,86.0,1054.0,88
1,1.0,177.0,-3739.0,88
1,0.0,86.0,1134.0,88
1,1.0,176.0,-3909.0,88
1,0.0,86.0,994.0,88
1,1.0,176.0,-3793.0,88
1,0.0,86.0,1229.0,88
1,1.0,176.0,-3708.0,88
1,0.0,86.0,1648.0,88
